time,round_date,date_time,turbidity_clearwell_ntu
10:00:00,2018-04-20,"2018-04-20 10:00:00",0.0500
13:00:00,2018-04-20,"2018-04-20 13:00:00",0.0600
16:00:00,2018-04-20,"2018-04-20 16:00:00",0.0500
18:00:00,2018-04-20,"2018-04-20 18:00:00",0.0500
20:00:00,2018-04-20,"2018-04-20 20:00:00",0.0500
23:00:00,2018-04-20,"2018-04-20 23:00:00",0.0500
02:00:00,2018-04-21,"2018-04-21 02:00:00",0.0500
05:00:00,2018-04-21,"2018-04-21 05:00:00",0.0500
08:00:00,2018-04-21,"2018-04-21 08:00:00",0.0500
11:00:00,2018-04-21,"2018-04-21 11:00:00",0.0500
14:00:00,2018-04-21,"2018-04-21 14:00:00",0.0500
16:00:00,2018-04-21,"2018-04-21 16:00:00",0.0500
20:00:00,2018-04-21,"2018-04-21 20:00:00",0.0500
23:00:00,2018-04-21,"2018-04-21 23:00:00",0.0500
02:00:00,2018-04-22,"2018-04-22 02:00:00",0.0500
05:00:00,2018-04-22,"2018-04-22 05:00:00",0.0600
09:00:00,2018-04-22,"2018-04-22 09:00:00",0.0500
12:00:00,2018-04-22,"2018-04-22 12:00:00",0.0500
15:00:00,2018-04-22,"2018-04-22 15:00:00",0.0500
17:00:00,2018-04-22,"2018-04-22 17:00:00",0.0500
20:00:00,2018-04-22,"2018-04-22 20:00:00",0.0500
23:00:00,2018-04-22,"2018-04-22 23:00:00",0.0500
02:00:00,2018-04-23,"2018-04-23 02:00:00",0.0500
05:00:00,2018-04-23,"2018-04-23 05:00:00",0.0500
08:00:00,2018-04-23,"2018-04-23 08:00:00",0.0600
11:00:00,2018-04-23,"2018-04-23 11:00:00",0.0500
14:00:00,2018-04-23,"2018-04-23 14:00:00",0.0500
18:00:00,2018-04-23,"2018-04-23 18:00:00",0.0500
20:00:00,2018-04-23,"2018-04-23 20:00:00",0.0500
22:00:00,2018-04-23,"2018-04-23 22:00:00",0.0500
23:00:00,2018-04-23,"2018-04-23 23:00:00",0.0500
02:00:00,2018-04-24,"2018-04-24 02:00:00",0.0500
05:00:00,2018-04-24,"2018-04-24 05:00:00",0.0500
09:00:00,2018-04-24,"2018-04-24 09:00:00",0.0500
12:00:00,2018-04-24,"2018-04-24 12:00:00",0.0500
14:00:00,2018-04-24,"2018-04-24 14:00:00",0.0500
17:00:00,2018-04-24,"2018-04-24 17:00:00",0.0700
19:00:00,2018-04-24,"2018-04-24 19:00:00",0.0500
23:00:00,2018-04-24,"2018-04-24 23:00:00",0.0500
02:00:00,2018-04-25,"2018-04-25 02:00:00",0.0500
05:00:00,2018-04-25,"2018-04-25 05:00:00",0.0500
08:00:00,2018-04-25,"2018-04-25 08:00:00",0.0500
11:00:00,2018-04-25,"2018-04-25 11:00:00",0.0500
14:00:00,2018-04-25,"2018-04-25 14:00:00",0.0500
17:00:00,2018-04-25,"2018-04-25 17:00:00",0.0500
20:00:00,2018-04-25,"2018-04-25 20:00:00",0.0500
23:00:00,2018-04-25,"2018-04-25 23:00:00",0.0500
02:00:00,2018-04-26,"2018-04-26 02:00:00",0.0500
05:00:00,2018-04-26,"2018-04-26 05:00:00",0.0500
07:00:00,2018-04-26,"2018-04-26 07:00:00",0.0500
10:00:00,2018-04-26,"2018-04-26 10:00:00",0.0500
13:00:00,2018-04-26,"2018-04-26 13:00:00",0.0500
16:00:00,2018-04-26,"2018-04-26 16:00:00",0.0500
19:00:00,2018-04-26,"2018-04-26 19:00:00",0.0500
21:00:00,2018-04-26,"2018-04-26 21:00:00",0.0500
23:00:00,2018-04-26,"2018-04-26 23:00:00",0.0500
02:00:00,2018-04-27,"2018-04-27 02:00:00",0.0500
05:00:00,2018-04-27,"2018-04-27 05:00:00",0.0500
08:00:00,2018-04-27,"2018-04-27 08:00:00",0.0500
11:00:00,2018-04-27,"2018-04-27 11:00:00",0.0500
14:00:00,2018-04-27,"2018-04-27 14:00:00",0.0500
17:00:00,2018-04-27,"2018-04-27 17:00:00",0.0500
19:00:00,2018-04-27,"2018-04-27 19:00:00",0.0500
21:00:00,2018-04-27,"2018-04-27 21:00:00",0.0500
23:00:00,2018-04-27,"2018-04-27 23:00:00",0.0500
02:00:00,2018-04-28,"2018-04-28 02:00:00",0.0500
05:00:00,2018-04-28,"2018-04-28 05:00:00",0.0500
08:00:00,2018-04-28,"2018-04-28 08:00:00",0.0500
11:00:00,2018-04-28,"2018-04-28 11:00:00",0.0500
14:00:00,2018-04-28,"2018-04-28 14:00:00",0.0500
17:00:00,2018-04-28,"2018-04-28 17:00:00",0.0500
20:00:00,2018-04-28,"2018-04-28 20:00:00",0.0500
23:00:00,2018-04-28,"2018-04-28 23:00:00",0.0500
02:00:00,2018-04-29,"2018-04-29 02:00:00",0.0500
05:00:00,2018-04-29,"2018-04-29 05:00:00",0.0500
08:00:00,2018-04-29,"2018-04-29 08:00:00",0.0500
11:00:00,2018-04-29,"2018-04-29 11:00:00",0.0500
14:00:00,2018-04-29,"2018-04-29 14:00:00",0.0500
17:00:00,2018-04-29,"2018-04-29 17:00:00",0.0500
20:00:00,2018-04-29,"2018-04-29 20:00:00",0.0500
23:00:00,2018-04-29,"2018-04-29 23:00:00",0.0500
02:00:00,2018-04-30,"2018-04-30 02:00:00",0.0500
05:00:00,2018-04-30,"2018-04-30 05:00:00",0.0500
08:00:00,2018-04-30,"2018-04-30 08:00:00",0.0500
12:00:00,2018-04-30,"2018-04-30 12:00:00",0.0500
14:00:00,2018-04-30,"2018-04-30 14:00:00",0.0500
17:00:00,2018-04-30,"2018-04-30 17:00:00",0.0500
19:00:00,2018-04-30,"2018-04-30 19:00:00",0.0500
21:00:00,2018-04-30,"2018-04-30 21:00:00",0.0500
23:00:00,2018-04-30,"2018-04-30 23:00:00",0.0500
02:00:00,2018-05-01,"2018-05-01 02:00:00",0.0500
05:00:00,2018-05-01,"2018-05-01 05:00:00",0.0500
08:00:00,2018-05-01,"2018-05-01 08:00:00",0.0500
11:00:00,2018-05-01,"2018-05-01 11:00:00",0.0600
15:00:00,2018-05-01,"2018-05-01 15:00:00",0.0500
17:00:00,2018-05-01,"2018-05-01 17:00:00",0.0500
20:00:00,2018-05-01,"2018-05-01 20:00:00",0.0500
23:00:00,2018-05-01,"2018-05-01 23:00:00",0.0500
02:00:00,2018-05-02,"2018-05-02 02:00:00",0.0500
05:00:00,2018-05-02,"2018-05-02 05:00:00",0.0500
08:00:00,2018-05-02,"2018-05-02 08:00:00",0.0600
11:00:00,2018-05-02,"2018-05-02 11:00:00",0.0500
13:00:00,2018-05-02,"2018-05-02 13:00:00",0.0500
16:00:00,2018-05-02,"2018-05-02 16:00:00",0.0500
19:00:00,2018-05-02,"2018-05-02 19:00:00",0.0500
23:00:00,2018-05-02,"2018-05-02 23:00:00",0.0500
02:00:00,2018-05-03,"2018-05-03 02:00:00",0.0500
05:00:00,2018-05-03,"2018-05-03 05:00:00",0.0500
08:00:00,2018-05-03,"2018-05-03 08:00:00",0.0500
11:00:00,2018-05-03,"2018-05-03 11:00:00",0.0600
13:00:00,2018-05-03,"2018-05-03 13:00:00",0.0500
15:00:00,2018-05-03,"2018-05-03 15:00:00",0.0600
18:00:00,2018-05-03,"2018-05-03 18:00:00",0.0600
21:00:00,2018-05-03,"2018-05-03 21:00:00",0.0500
23:00:00,2018-05-03,"2018-05-03 23:00:00",0.0500
02:00:00,2018-05-04,"2018-05-04 02:00:00",0.0500
05:00:00,2018-05-04,"2018-05-04 05:00:00",0.0500
08:00:00,2018-05-04,"2018-05-04 08:00:00",0.0500
11:00:00,2018-05-04,"2018-05-04 11:00:00",0.0500
14:00:00,2018-05-04,"2018-05-04 14:00:00",0.0500
15:00:00,2018-05-04,"2018-05-04 15:00:00",0.0500
18:00:00,2018-05-04,"2018-05-04 18:00:00",0.0500
21:00:00,2018-05-04,"2018-05-04 21:00:00",0.0500
23:00:00,2018-05-04,"2018-05-04 23:00:00",0.0500
02:00:00,2018-05-05,"2018-05-05 02:00:00",0.0500
05:00:00,2018-05-05,"2018-05-05 05:00:00",0.0500
08:00:00,2018-05-05,"2018-05-05 08:00:00",0.0500
11:00:00,2018-05-05,"2018-05-05 11:00:00",0.0500
14:00:00,2018-05-05,"2018-05-05 14:00:00",0.0500
17:00:00,2018-05-05,"2018-05-05 17:00:00",0.0500
20:00:00,2018-05-05,"2018-05-05 20:00:00",0.0500
23:00:00,2018-05-05,"2018-05-05 23:00:00",0.0500
02:00:00,2018-05-06,"2018-05-06 02:00:00",0.0500
05:00:00,2018-05-06,"2018-05-06 05:00:00",0.0500
08:00:00,2018-05-06,"2018-05-06 08:00:00",0.0500
11:00:00,2018-05-06,"2018-05-06 11:00:00",0.0500
14:00:00,2018-05-06,"2018-05-06 14:00:00",0.0500
17:00:00,2018-05-06,"2018-05-06 17:00:00",0.0500
20:00:00,2018-05-06,"2018-05-06 20:00:00",0.0500
23:00:00,2018-05-06,"2018-05-06 23:00:00",0.0500
02:00:00,2018-05-07,"2018-05-07 02:00:00",0.0500
05:00:00,2018-05-07,"2018-05-07 05:00:00",0.0600
08:00:00,2018-05-07,"2018-05-07 08:00:00",0.0600
11:00:00,2018-05-07,"2018-05-07 11:00:00",0.0600
13:00:00,2018-05-07,"2018-05-07 13:00:00",0.0600
15:00:00,2018-05-07,"2018-05-07 15:00:00",0.0500
18:00:00,2018-05-07,"2018-05-07 18:00:00",0.0500
21:00:00,2018-05-07,"2018-05-07 21:00:00",0.0500
23:00:00,2018-05-07,"2018-05-07 23:00:00",0.0600
02:00:00,2018-05-08,"2018-05-08 02:00:00",0.0500
05:00:00,2018-05-08,"2018-05-08 05:00:00",0.0500
07:00:00,2018-05-08,"2018-05-08 07:00:00",0.0500
10:00:00,2018-05-08,"2018-05-08 10:00:00",0.0500
13:00:00,2018-05-08,"2018-05-08 13:00:00",0.0500
16:00:00,2018-05-08,"2018-05-08 16:00:00",0.0500
20:00:00,2018-05-08,"2018-05-08 20:00:00",0.0500
23:00:00,2018-05-08,"2018-05-08 23:00:00",0.0500
02:00:00,2018-05-09,"2018-05-09 02:00:00",0.0500
05:00:00,2018-05-09,"2018-05-09 05:00:00",0.0500
08:00:00,2018-05-09,"2018-05-09 08:00:00",0.0500
11:00:00,2018-05-09,"2018-05-09 11:00:00",0.0500
15:00:00,2018-05-09,"2018-05-09 15:00:00",0.0500
18:00:00,2018-05-09,"2018-05-09 18:00:00",0.0500
20:00:00,2018-05-09,"2018-05-09 20:00:00",0.0500
23:00:00,2018-05-09,"2018-05-09 23:00:00",0.0500
01:00:00,2018-05-10,"2018-05-10 01:00:00",0.0500
04:00:00,2018-05-10,"2018-05-10 04:00:00",0.0500
07:00:00,2018-05-10,"2018-05-10 07:00:00",0.0500
10:00:00,2018-05-10,"2018-05-10 10:00:00",0.0500
13:00:00,2018-05-10,"2018-05-10 13:00:00",0.0500
16:00:00,2018-05-10,"2018-05-10 16:00:00",0.0500
18:00:00,2018-05-10,"2018-05-10 18:00:00",0.0500
21:00:00,2018-05-10,"2018-05-10 21:00:00",0.0500
23:00:00,2018-05-10,"2018-05-10 23:00:00",0.0500
02:00:00,2018-05-11,"2018-05-11 02:00:00",0.0500
04:00:00,2018-05-11,"2018-05-11 04:00:00",0.0500
07:00:00,2018-05-11,"2018-05-11 07:00:00",0.0500
10:00:00,2018-05-11,"2018-05-11 10:00:00",0.0500
13:00:00,2018-05-11,"2018-05-11 13:00:00",0.0500
15:00:00,2018-05-11,"2018-05-11 15:00:00",0.0500
18:00:00,2018-05-11,"2018-05-11 18:00:00",0.0500
21:00:00,2018-05-11,"2018-05-11 21:00:00",0.0500
23:00:00,2018-05-11,"2018-05-11 23:00:00",0.0500
02:00:00,2018-05-12,"2018-05-12 02:00:00",0.0500
05:00:00,2018-05-12,"2018-05-12 05:00:00",0.0500
08:00:00,2018-05-12,"2018-05-12 08:00:00",0.0500
11:00:00,2018-05-12,"2018-05-12 11:00:00",0.0500
14:00:00,2018-05-12,"2018-05-12 14:00:00",0.0500
17:00:00,2018-05-12,"2018-05-12 17:00:00",0.0500
20:00:00,2018-05-12,"2018-05-12 20:00:00",0.0500
23:00:00,2018-05-12,"2018-05-12 23:00:00",0.0500
02:00:00,2018-05-13,"2018-05-13 02:00:00",0.0500
04:00:00,2018-05-13,"2018-05-13 04:00:00",0.0500
08:00:00,2018-05-13,"2018-05-13 08:00:00",0.0500
11:00:00,2018-05-13,"2018-05-13 11:00:00",0.0500
14:00:00,2018-05-13,"2018-05-13 14:00:00",0.0500
17:00:00,2018-05-13,"2018-05-13 17:00:00",0.0500
20:00:00,2018-05-13,"2018-05-13 20:00:00",0.0500
23:00:00,2018-05-13,"2018-05-13 23:00:00",0.0500
02:00:00,2018-05-14,"2018-05-14 02:00:00",0.0500
04:00:00,2018-05-14,"2018-05-14 04:00:00",0.0500
08:00:00,2018-05-14,"2018-05-14 08:00:00",0.0600
11:00:00,2018-05-14,"2018-05-14 11:00:00",0.0500
14:00:00,2018-05-14,"2018-05-14 14:00:00",0.0500
16:00:00,2018-05-14,"2018-05-14 16:00:00",0.0500
19:00:00,2018-05-14,"2018-05-14 19:00:00",0.0500
21:00:00,2018-05-14,"2018-05-14 21:00:00",0.0500
23:00:00,2018-05-14,"2018-05-14 23:00:00",0.0500
02:00:00,2018-05-15,"2018-05-15 02:00:00",0.0500
05:00:00,2018-05-15,"2018-05-15 05:00:00",0.0500
08:00:00,2018-05-15,"2018-05-15 08:00:00",0.0500
11:00:00,2018-05-15,"2018-05-15 11:00:00",0.0500
14:00:00,2018-05-15,"2018-05-15 14:00:00",0.0500
17:00:00,2018-05-15,"2018-05-15 17:00:00",0.0500
20:00:00,2018-05-15,"2018-05-15 20:00:00",0.0500
23:00:00,2018-05-15,"2018-05-15 23:00:00",0.0500
02:00:00,2018-05-16,"2018-05-16 02:00:00",0.0500
05:00:00,2018-05-16,"2018-05-16 05:00:00",0.0500
07:00:00,2018-05-16,"2018-05-16 07:00:00",0.0500
10:00:00,2018-05-16,"2018-05-16 10:00:00",0.0500
13:00:00,2018-05-16,"2018-05-16 13:00:00",0.0500
16:00:00,2018-05-16,"2018-05-16 16:00:00",0.0500
20:00:00,2018-05-16,"2018-05-16 20:00:00",0.0500
23:00:00,2018-05-16,"2018-05-16 23:00:00",0.0500
02:00:00,2018-05-17,"2018-05-17 02:00:00",0.0500
05:00:00,2018-05-17,"2018-05-17 05:00:00",0.0500
08:00:00,2018-05-17,"2018-05-17 08:00:00",0.0500
11:00:00,2018-05-17,"2018-05-17 11:00:00",0.0500
14:00:00,2018-05-17,"2018-05-17 14:00:00",0.0500
16:00:00,2018-05-17,"2018-05-17 16:00:00",0.0500
18:00:00,2018-05-17,"2018-05-17 18:00:00",0.0500
20:00:00,2018-05-17,"2018-05-17 20:00:00",0.0500
23:00:00,2018-05-17,"2018-05-17 23:00:00",0.0500
02:00:00,2018-05-18,"2018-05-18 02:00:00",0.0500
05:00:00,2018-05-18,"2018-05-18 05:00:00",0.0500
08:00:00,2018-05-18,"2018-05-18 08:00:00",0.0500
11:00:00,2018-05-18,"2018-05-18 11:00:00",0.0500
13:00:00,2018-05-18,"2018-05-18 13:00:00",0.0500
15:00:00,2018-05-18,"2018-05-18 15:00:00",0.0500
18:00:00,2018-05-18,"2018-05-18 18:00:00",0.0500
21:00:00,2018-05-18,"2018-05-18 21:00:00",0.0400
23:00:00,2018-05-18,"2018-05-18 23:00:00",0.0500
02:00:00,2018-05-19,"2018-05-19 02:00:00",0.0500
05:00:00,2018-05-19,"2018-05-19 05:00:00",0.0400
08:00:00,2018-05-19,"2018-05-19 08:00:00",0.0400
11:00:00,2018-05-19,"2018-05-19 11:00:00",0.0500
13:00:00,2018-05-19,"2018-05-19 13:00:00",0.0500
16:00:00,2018-05-19,"2018-05-19 16:00:00",0.0500
20:00:00,2018-05-19,"2018-05-19 20:00:00",0.0500
23:00:00,2018-05-19,"2018-05-19 23:00:00",0.0500
02:00:00,2018-05-20,"2018-05-20 02:00:00",0.0500
05:00:00,2018-05-20,"2018-05-20 05:00:00",0.0400
07:00:00,2018-05-20,"2018-05-20 07:00:00",0.0500
10:00:00,2018-05-20,"2018-05-20 10:00:00",0.0400
13:00:00,2018-05-20,"2018-05-20 13:00:00",0.0400
17:00:00,2018-05-20,"2018-05-20 17:00:00",0.0500
20:00:00,2018-05-20,"2018-05-20 20:00:00",0.0500
23:00:00,2018-05-20,"2018-05-20 23:00:00",0.0500
02:00:00,2018-05-21,"2018-05-21 02:00:00",0.0500
05:00:00,2018-05-21,"2018-05-21 05:00:00",0.0500
08:00:00,2018-05-21,"2018-05-21 08:00:00",0.0500
11:00:00,2018-05-21,"2018-05-21 11:00:00",0.0500
13:00:00,2018-05-21,"2018-05-21 13:00:00",0.0500
16:00:00,2018-05-21,"2018-05-21 16:00:00",0.0500
18:00:00,2018-05-21,"2018-05-21 18:00:00",0.0500
20:00:00,2018-05-21,"2018-05-21 20:00:00",0.0500
23:00:00,2018-05-21,"2018-05-21 23:00:00",0.0500
02:00:00,2018-05-22,"2018-05-22 02:00:00",0.0500
05:00:00,2018-05-22,"2018-05-22 05:00:00",0.0500
08:00:00,2018-05-22,"2018-05-22 08:00:00",0.0600
11:00:00,2018-05-22,"2018-05-22 11:00:00",0.0600
14:00:00,2018-05-22,"2018-05-22 14:00:00",0.0600
17:00:00,2018-05-22,"2018-05-22 17:00:00",0.0600
20:00:00,2018-05-22,"2018-05-22 20:00:00",0.0600
23:00:00,2018-05-22,"2018-05-22 23:00:00",0.0600
02:00:00,2018-05-23,"2018-05-23 02:00:00",0.0600
05:00:00,2018-05-23,"2018-05-23 05:00:00",0.0600
07:00:00,2018-05-23,"2018-05-23 07:00:00",0.0600
10:00:00,2018-05-23,"2018-05-23 10:00:00",0.0600
13:00:00,2018-05-23,"2018-05-23 13:00:00",0.0600
16:00:00,2018-05-23,"2018-05-23 16:00:00",0.0600
20:00:00,2018-05-23,"2018-05-23 20:00:00",0.0600
23:00:00,2018-05-23,"2018-05-23 23:00:00",0.0600
02:00:00,2018-05-24,"2018-05-24 02:00:00",0.0600
05:00:00,2018-05-24,"2018-05-24 05:00:00",0.0600
08:00:00,2018-05-24,"2018-05-24 08:00:00",0.0600
11:00:00,2018-05-24,"2018-05-24 11:00:00",0.0600
14:00:00,2018-05-24,"2018-05-24 14:00:00",0.0700
17:00:00,2018-05-24,"2018-05-24 17:00:00",0.0600
20:00:00,2018-05-24,"2018-05-24 20:00:00",0.0600
22:00:00,2018-05-24,"2018-05-24 22:00:00",0.0600
23:00:00,2018-05-24,"2018-05-24 23:00:00",0.0600
02:00:00,2018-05-25,"2018-05-25 02:00:00",0.0600
05:00:00,2018-05-25,"2018-05-25 05:00:00",0.0600
08:00:00,2018-05-25,"2018-05-25 08:00:00",0.0700
11:00:00,2018-05-25,"2018-05-25 11:00:00",0.0700
13:00:00,2018-05-25,"2018-05-25 13:00:00",0.0700
16:00:00,2018-05-25,"2018-05-25 16:00:00",0.0700
19:00:00,2018-05-25,"2018-05-25 19:00:00",0.0600
21:00:00,2018-05-25,"2018-05-25 21:00:00",0.0700
23:00:00,2018-05-25,"2018-05-25 23:00:00",0.0700
02:00:00,2018-05-26,"2018-05-26 02:00:00",0.0600
05:00:00,2018-05-26,"2018-05-26 05:00:00",0.0600
08:00:00,2018-05-26,"2018-05-26 08:00:00",0.0700
11:00:00,2018-05-26,"2018-05-26 11:00:00",0.0600
14:00:00,2018-05-26,"2018-05-26 14:00:00",0.0700
17:00:00,2018-05-26,"2018-05-26 17:00:00",0.0600
20:00:00,2018-05-26,"2018-05-26 20:00:00",0.0700
23:00:00,2018-05-26,"2018-05-26 23:00:00",0.0600
02:00:00,2018-05-27,"2018-05-27 02:00:00",0.0600
05:00:00,2018-05-27,"2018-05-27 05:00:00",0.0600
08:00:00,2018-05-27,"2018-05-27 08:00:00",0.0600
11:00:00,2018-05-27,"2018-05-27 11:00:00",0.0600
14:00:00,2018-05-27,"2018-05-27 14:00:00",0.0600
17:00:00,2018-05-27,"2018-05-27 17:00:00",0.0600
20:00:00,2018-05-27,"2018-05-27 20:00:00",0.0600
23:00:00,2018-05-27,"2018-05-27 23:00:00",0.0600
02:00:00,2018-05-28,"2018-05-28 02:00:00",0.0600
05:00:00,2018-05-28,"2018-05-28 05:00:00",0.0500
07:00:00,2018-05-28,"2018-05-28 07:00:00",0.0500
11:00:00,2018-05-28,"2018-05-28 11:00:00",0.0500
13:00:00,2018-05-28,"2018-05-28 13:00:00",0.0500
16:00:00,2018-05-28,"2018-05-28 16:00:00",0.0500
19:00:00,2018-05-28,"2018-05-28 19:00:00",0.0600
21:00:00,2018-05-28,"2018-05-28 21:00:00",0.0600
23:00:00,2018-05-28,"2018-05-28 23:00:00",0.0500
02:00:00,2018-05-29,"2018-05-29 02:00:00",0.0500
05:00:00,2018-05-29,"2018-05-29 05:00:00",0.0600
08:00:00,2018-05-29,"2018-05-29 08:00:00",0.0500
10:00:00,2018-05-29,"2018-05-29 10:00:00",0.0600
15:00:00,2018-05-29,"2018-05-29 15:00:00",0.0600
18:00:00,2018-05-29,"2018-05-29 18:00:00",0.0600
20:00:00,2018-05-29,"2018-05-29 20:00:00",0.0600
23:00:00,2018-05-29,"2018-05-29 23:00:00",0.0600
02:00:00,2018-05-30,"2018-05-30 02:00:00",0.0500
05:00:00,2018-05-30,"2018-05-30 05:00:00",0.0500
08:00:00,2018-05-30,"2018-05-30 08:00:00",0.0600
11:00:00,2018-05-30,"2018-05-30 11:00:00",0.0600
12:00:00,2018-05-30,"2018-05-30 12:00:00",0.0500
14:00:00,2018-05-30,"2018-05-30 14:00:00",0.0500
17:00:00,2018-05-30,"2018-05-30 17:00:00",0.0500
20:00:00,2018-05-30,"2018-05-30 20:00:00",0.0500
23:00:00,2018-05-30,"2018-05-30 23:00:00",0.0600
02:00:00,2018-05-31,"2018-05-31 02:00:00",0.0600
05:00:00,2018-05-31,"2018-05-31 05:00:00",0.0600
09:00:00,2018-05-31,"2018-05-31 09:00:00",0.0500
12:00:00,2018-05-31,"2018-05-31 12:00:00",0.0500
14:00:00,2018-05-31,"2018-05-31 14:00:00",0.0600
15:00:00,2018-05-31,"2018-05-31 15:00:00",0.0600
18:00:00,2018-05-31,"2018-05-31 18:00:00",0.0600
21:00:00,2018-05-31,"2018-05-31 21:00:00",0.0600
23:00:00,2018-05-31,"2018-05-31 23:00:00",0.0600
02:00:00,2018-06-01,"2018-06-01 02:00:00",0.0500
05:00:00,2018-06-01,"2018-06-01 05:00:00",0.0500
09:00:00,2018-06-01,"2018-06-01 09:00:00",0.0600
11:00:00,2018-06-01,"2018-06-01 11:00:00",0.0600
14:00:00,2018-06-01,"2018-06-01 14:00:00",0.0700
16:00:00,2018-06-01,"2018-06-01 16:00:00",0.0700
18:00:00,2018-06-01,"2018-06-01 18:00:00",0.0600
21:00:00,2018-06-01,"2018-06-01 21:00:00",0.0600
23:00:00,2018-06-01,"2018-06-01 23:00:00",0.0700
02:00:00,2018-06-02,"2018-06-02 02:00:00",0.0600
05:00:00,2018-06-02,"2018-06-02 05:00:00",0.0600
08:00:00,2018-06-02,"2018-06-02 08:00:00",0.0600
11:00:00,2018-06-02,"2018-06-02 11:00:00",0.0600
14:00:00,2018-06-02,"2018-06-02 14:00:00",0.0600
17:00:00,2018-06-02,"2018-06-02 17:00:00",0.0600
20:00:00,2018-06-02,"2018-06-02 20:00:00",0.0600
23:00:00,2018-06-02,"2018-06-02 23:00:00",0.0600
02:00:00,2018-06-03,"2018-06-03 02:00:00",0.0600
05:00:00,2018-06-03,"2018-06-03 05:00:00",0.0600
08:00:00,2018-06-03,"2018-06-03 08:00:00",0.0600
11:00:00,2018-06-03,"2018-06-03 11:00:00",0.0600
14:00:00,2018-06-03,"2018-06-03 14:00:00",0.0600
17:00:00,2018-06-03,"2018-06-03 17:00:00",0.0600
20:00:00,2018-06-03,"2018-06-03 20:00:00",0.0600
23:00:00,2018-06-03,"2018-06-03 23:00:00",0.0500
02:00:00,2018-06-04,"2018-06-04 02:00:00",0.0600
05:00:00,2018-06-04,"2018-06-04 05:00:00",0.0600
09:00:00,2018-06-04,"2018-06-04 09:00:00",0.0600
11:00:00,2018-06-04,"2018-06-04 11:00:00",0.0700
13:00:00,2018-06-04,"2018-06-04 13:00:00",0.0700
15:00:00,2018-06-04,"2018-06-04 15:00:00",0.0600
18:00:00,2018-06-04,"2018-06-04 18:00:00",0.0600
21:00:00,2018-06-04,"2018-06-04 21:00:00",0.0600
23:00:00,2018-06-04,"2018-06-04 23:00:00",0.0600
02:00:00,2018-06-05,"2018-06-05 02:00:00",0.0500
05:00:00,2018-06-05,"2018-06-05 05:00:00",0.0500
07:00:00,2018-06-05,"2018-06-05 07:00:00",0.0600
10:00:00,2018-06-05,"2018-06-05 10:00:00",0.0600
11:00:00,2018-06-05,"2018-06-05 11:00:00",0.0600
14:00:00,2018-06-05,"2018-06-05 14:00:00",0.0600
17:00:00,2018-06-05,"2018-06-05 17:00:00",0.0600
20:00:00,2018-06-05,"2018-06-05 20:00:00",0.0500
23:00:00,2018-06-05,"2018-06-05 23:00:00",0.0500
01:00:00,2018-06-06,"2018-06-06 01:00:00",0.0500
04:00:00,2018-06-06,"2018-06-06 04:00:00",0.0500
07:00:00,2018-06-06,"2018-06-06 07:00:00",0.0600
10:00:00,2018-06-06,"2018-06-06 10:00:00",0.0600
11:00:00,2018-06-06,"2018-06-06 11:00:00",0.0600
14:00:00,2018-06-06,"2018-06-06 14:00:00",0.0600
17:00:00,2018-06-06,"2018-06-06 17:00:00",0.0600
20:00:00,2018-06-06,"2018-06-06 20:00:00",0.0500
23:00:00,2018-06-06,"2018-06-06 23:00:00",0.0500
01:00:00,2018-06-07,"2018-06-07 01:00:00",0.0500
05:00:00,2018-06-07,"2018-06-07 05:00:00",0.0500
08:00:00,2018-06-07,"2018-06-07 08:00:00",0.0500
11:00:00,2018-06-07,"2018-06-07 11:00:00",0.0600
14:00:00,2018-06-07,"2018-06-07 14:00:00",0.0500
16:00:00,2018-06-07,"2018-06-07 16:00:00",0.0500
18:00:00,2018-06-07,"2018-06-07 18:00:00",0.0500
20:00:00,2018-06-07,"2018-06-07 20:00:00",0.0500
23:00:00,2018-06-07,"2018-06-07 23:00:00",0.0500
01:00:00,2018-06-08,"2018-06-08 01:00:00",0.0500
04:00:00,2018-06-08,"2018-06-08 04:00:00",0.0500
08:00:00,2018-06-08,"2018-06-08 08:00:00",0.0500
11:00:00,2018-06-08,"2018-06-08 11:00:00",0.0500
13:00:00,2018-06-08,"2018-06-08 13:00:00",0.0500
16:00:00,2018-06-08,"2018-06-08 16:00:00",0.0500
18:00:00,2018-06-08,"2018-06-08 18:00:00",0.0500
20:00:00,2018-06-08,"2018-06-08 20:00:00",0.0500
23:00:00,2018-06-08,"2018-06-08 23:00:00",0.0500
02:00:00,2018-06-09,"2018-06-09 02:00:00",0.0500
04:00:00,2018-06-09,"2018-06-09 04:00:00",0.0500
07:00:00,2018-06-09,"2018-06-09 07:00:00",0.0500
10:00:00,2018-06-09,"2018-06-09 10:00:00",0.0500
13:00:00,2018-06-09,"2018-06-09 13:00:00",0.0500
16:00:00,2018-06-09,"2018-06-09 16:00:00",0.0500
20:00:00,2018-06-09,"2018-06-09 20:00:00",0.0500
23:00:00,2018-06-09,"2018-06-09 23:00:00",0.0500
01:00:00,2018-06-10,"2018-06-10 01:00:00",0.0500
04:00:00,2018-06-10,"2018-06-10 04:00:00",0.0500
07:00:00,2018-06-10,"2018-06-10 07:00:00",0.0500
11:00:00,2018-06-10,"2018-06-10 11:00:00",0.0600
14:00:00,2018-06-10,"2018-06-10 14:00:00",0.0500
17:00:00,2018-06-10,"2018-06-10 17:00:00",0.0500
